data_venda,id_venda,tipo_cliente,produto,marca,quantidade,preco_unitario,canal_venda,forma_pagamento,cnpj
Jan-25-24,218747,comercio,galao_25l,Bonafont,48,26.0,whatsapp,debito,95.300.300/0001-45
2024-01-01,218748,consumidor_final,galao_25l,Lindoya,27,26.0,balcao,credito,
19/01/2024,218749,comercio,galao_25l,Bonafont,17,26.0,whatsapp,pix,35.767.801/0001-72
Jan-04-24,218750,comercio,gas_p13,Liquigás,18,110.0,comercial,dinheiro,38.388.242/0001-39
20/01/2024,218751,comercio,galao_25l,Lindoya,41,26.0,whatsapp,dinheiro,47.645.401/0001-74
31/01/2024,218752,comercio,galao_25l,Lindoya,38,26.0,telefone,,79.934.456/0001-92
11-01-2024,218753,comercio,galao_25l,Bonafont,14,26.0,telefone,pix,79.126.438/0001-22
03/01/2024,218754,comercio,gas_p13,Liquigás,4,110.0,balcao,credito,41.611.895/0001-38
18/01/2024,218755,comercio,gas_p45,Copagaz,38,"R$ 380,0",balcao,credito,46.871.167/0001-64
21/01/2024,218756,comercio,gas_p45,Copagaz,23,380.0,comercial,credito,38.198.574/0001-41
27-01-2024,218757,comercio,gas_p45,Copagaz,38,380.0,whatsapp,boleto,63.383.462/0001-29
14/01/2024,218758,comercio,gas_p13,Liquigás,31,110.0,comercial,credito,19.555.864/0001-31
18/01/2024,218759,consumidor_final,agua_500ml,Minalba,10,2.5,comercial,credito,
18-01-2024,218760,comercio,galao_25l,Lindoya,43,26.0,whatsapp,,39.521.961/0001-49
14-01-2024,218761,comercio,agua_500ml,Crystal,50,2.5,whatsapp,credito,24.654.668/0001-30
2024-01-20,218762,comercio,gas_p13,Ultragaz,19,110.0,balcao,boleto,13.679.488/0001-13
25/01/2024,218763,comercio,gas_p45,Fogás,41,380.0,balcao,dinheiro,26.944.127/0001-71
10/01/2024,218764,comercio,gas_p13,Liquigás,46,110.0,telefone,pix,
2024-01-18,218765,consumidor_final,gas_p45,Fogás,2,380.0,balcao,credito,
05/01/2024,218766,comercio,gas_p13,Ultragaz,48,"R$ 110,0",whatsapp,pix,53.303.688/0001-19
28/01/2024,218767,comercio,agua_500ml,Crystal,30,"R$ 2,5",telefone,credito,67.675.721/0001-15
Jan-01-24,,comercio,agua_500ml,Crystal,7,2.5,telefone,pix,45.269.741/0001-14
01/01/2024,218769,consumidor_final,gas_p45,Copagaz,37,380.0,whatsapp,dinheiro,
2024-01-19,218770,comercio,agua_500ml,Crystal,23,2.5,whatsapp,credito,96.228.903/0001-39
03-01-2024,218771,comercio,agua_500ml,Crystal,34,2.5,whatsapp,pix,78.386.543/0001-21
06-01-2024,218772,comercio,gas_p13,Liquigás,46,110.0,balcao,dinheiro,61.288.398/0001-24
15-01-2024,218773,comercio,gas_p45,Fogás,45,380.0,balcao,boleto,25.141.636/0001-34
2024-01-24,218774,comercio,agua_500ml,Crystal,19,2.5,telefone,dinheiro,75.410.348/0001-78
24-01-2024,218775,comercio,galao_25l,Lindoya,31,26.0,whatsapp,credito,42.337.821/0001-52
2024-01-20,218776,comercio,agua_500ml,Minalba,34,2.5,comercial,debito,93.525.576/0001-66
2024-01-13,218777,comercio,agua_500ml,Minalba,21,2.5,whatsapp,pix,82.704.328/0001-83
04/01/2024,218778,comercio,galao_25l,Bonafont,49,26.0,telefone,credito,92.187.400/0001-32
2024-01-23,218779,comercio,galao_25l,Bonafont,44,26.0,telefone,credito,63.775.741/0001-76
2024-01-12,218780,comercio,gas_p13,Liquigás,49,110.0,whatsapp,dinheiro,42.317.963/0001-65
22/01/2024,218781,comercio,galao_25l,Lindoya,47,"R$ 26,0",comercial,dinheiro,
Jan-31-24,218782,comercio,agua_500ml,Minalba,26,2.5,balcao,debito,70.818.171/0001-18
08/01/2024,218783,comercio,gas_p13,Liquigás,49,110.0,balcao,dinheiro,62.955.742/0001-73
Jan-04-24,218784,comercio,galao_25l,Lindoya,-5,26.0,telefone,credito,20.304.502/0001-50
2024-01-24,218785,consumidor_final,gas_p45,Fogás,50,380.0,comercial,dinheiro,
Jan-01-24,218786,comercio,gas_p13,Liquigás,21,110.0,whatsapp,dinheiro,
Jan-22-24,218787,comercio,agua_500ml,Crystal,49,2.5,telefone,dinheiro,79.214.786/0001-64
09/01/2024,218788,consumidor_final,agua_500ml,Minalba,47,2.5,balcao,boleto,
Jan-11-24,218789,comercio,gas_p45,Copagaz,32,380.0,whatsapp,credito,39.167.129/0001-47
Jan-09-24,218790,consumidor_final,gas_p45,Copagaz,27,380.0,comercial,credito,
13/01/2024,218791,consumidor_final,agua_500ml,Crystal,3,2.5,telefone,dinheiro,
Jan-13-24,218792,consumidor_final,agua_500ml,Crystal,-5,"R$ 2,5",whatsapp,boleto,
26-01-2024,218793,comercio,galao_25l,Lindoya,10,26.0,comercial,debito,35.851.311/0001-84
16-01-2024,218794,comercio,gas_p13,Liquigás,-5,110.0,whatsapp,debito,67.140.847/0001-13
09-01-2024,218795,comercio,agua_500ml,Crystal,24,2.5,comercial,dinheiro,64.852.199/0001-22
24/01/2024,218796,comercio,gas_p45,Copagaz,32,380.0,balcao,boleto,65.318.241/0001-18
Jan-08-24,218797,comercio,agua_500ml,Minalba,21,2.5,balcao,credito,85.678.302/0001-36
Jan-14-24,218798,consumidor_final,gas_p13,Liquigás,16,110.0,telefone,dinheiro,
31-01-2024,218799,consumidor_final,galao_25l,Bonafont,10,26.0,balcao,pix,
05/01/2024,218800,comercio,galao_25l,Bonafont,48,26.0,whatsapp,debito,43.595.351/0001-75
29/01/2024,218801,comercio,agua_500ml,Minalba,17,2.5,whatsapp,credito,53.620.709/0001-67
2024-01-03,218802,comercio,gas_p45,Copagaz,4,380.0,whatsapp,dinheiro,
26/01/2024,218803,consumidor_final,agua_500ml,Minalba,47,"R$ 2,5",telefone,dinheiro,
Jan-27-24,218804,comercio,gas_p45,Fogás,5,"R$ 380,0",balcao,boleto,47.872.312/0001-96
23/01/2024,218805,comercio,galao_25l,Lindoya,46,26.0,comercial,boleto,56.697.367/0001-10
Jan-20-24,218806,consumidor_final,agua_500ml,Crystal,45,"R$ 2,5",balcao,dinheiro,
03/01/2024,218807,comercio,gas_p13,Ultragaz,11,110.0,comercial,credito,98.519.984/0001-47
2024-01-06,218808,comercio,gas_p13,Ultragaz,36,110.0,comercial,boleto,
14-01-2024,218809,consumidor_final,gas_p45,Fogás,28,380.0,comercial,,
10-01-2024,218810,comercio,agua_500ml,Minalba,21,2.5,balcao,pix,70.816.663/0001-64
Jan-09-24,218811,comercio,agua_500ml,Crystal,14,2.5,whatsapp,pix,38.953.136/0001-21
21/01/2024,218812,comercio,galao_25l,Lindoya,47,26.0,balcao,credito,56.179.867/0001-53
Jan-03-24,218813,consumidor_final,galao_25l,Lindoya,11,"R$ 26,0",whatsapp,credito,
Jan-05-24,218814,comercio,galao_25l,Bonafont,5,26.0,telefone,pix,13.302.950/0001-29
Jan-25-24,218815,consumidor_final,gas_p45,Copagaz,22,"R$ 380,0",telefone,credito,
2024-01-26,218816,comercio,gas_p13,Ultragaz,10,110.0,telefone,pix,78.632.414/0001-16
01-01-2024,218817,comercio,gas_p13,Ultragaz,24,110.0,whatsapp,dinheiro,67.588.964/0001-96
Jan-30-24,218818,comercio,gas_p45,Copagaz,47,380.0,comercial,,93.436.934/0001-37
2024-01-05,218819,comercio,galao_25l,Lindoya,13,"R$ 26,0",comercial,boleto,42.109.332/0001-57
2024-01-31,218820,consumidor_final,gas_p13,Ultragaz,43,110.0,balcao,dinheiro,
31-01-2024,218821,comercio,gas_p45,Copagaz,44,380.0,comercial,dinheiro,64.392.739/0001-22
15-01-2024,218822,comercio,gas_p13,Liquigás,20,110.0,balcao,dinheiro,36.732.550/0001-28
21-01-2024,218823,comercio,gas_p45,Fogás,5,380.0,balcao,,12.612.523/0001-24
13-01-2024,218824,consumidor_final,gas_p13,Ultragaz,10,110.0,whatsapp,credito,
09-01-2024,218825,comercio,gas_p45,Fogás,37,380.0,whatsapp,pix,68.749.939/0001-10
Jan-21-24,218826,comercio,agua_500ml,Crystal,6,2.5,balcao,boleto,21.881.739/0001-16
Jan-28-24,218827,comercio,gas_p45,Copagaz,28,380.0,balcao,dinheiro,97.547.413/0001-24
2024-01-19,218828,consumidor_final,gas_p45,Fogás,48,"380,0",comercial,boleto,
Jan-30-24,218829,comercio,galao_25l,Bonafont,33,26.0,comercial,dinheiro,34.804.119/0001-69
Jan-21-24,218830,comercio,gas_p45,Fogás,29,380.0,telefone,credito,67.657.157/0001-26
08/01/2024,218831,comercio,galao_25l,Lindoya,22,26.0,balcao,pix,
2024-01-31,218832,comercio,gas_p13,Ultragaz,42,110.0,comercial,credito,99.583.721/0001-72
29-01-2024,218833,comercio,gas_p13,Liquigás,50,110.0,comercial,boleto,90.348.705/0001-58
03-01-2024,218834,comercio,gas_p13,Ultragaz,6,110.0,comercial,dinheiro,66.970.889/0001-20
06-01-2024,218835,comercio,galao_25l,Lindoya,39,26.0,telefone,credito,
27-01-2024,,comercio,galao_25l,Bonafont,-5,26.0,telefone,credito,67.152.804/0001-86
2024-01-31,218837,consumidor_final,agua_500ml,Minalba,19,2.5,comercial,dinheiro,
03/01/2024,218838,comercio,gas_p13,Ultragaz,28,110.0,telefone,pix,42.547.759/0001-91
17-01-2024,218839,consumidor_final,gas_p13,Liquigás,1,110.0,whatsapp,pix,
08/01/2024,218840,comercio,gas_p13,Ultragaz,44,110.0,comercial,boleto,50.818.791/0001-97
08/01/2024,218841,comercio,galao_25l,Bonafont,42,26.0,whatsapp,pix,37.329.440/0001-59
2024-01-04,218842,comercio,gas_p13,Liquigás,27,"110,0",comercial,boleto,30.781.360/0001-79
14-01-2024,218843,consumidor_final,gas_p45,Copagaz,-5,380.0,balcao,pix,
12-01-2024,218844,consumidor_final,agua_500ml,Crystal,10,2.5,telefone,boleto,
Jan-07-24,218845,comercio,gas_p13,Liquigás,21,110.0,telefone,debito,83.414.786/0001-88
Jan-20-24,218846,comercio,gas_p45,Fogás,50,380.0,balcao,dinheiro,52.954.279/0001-62
03-01-2024,218847,consumidor_final,gas_p13,Liquigás,50,110.0,telefone,credito,
24-01-2024,218848,comercio,agua_500ml,Minalba,12,2.5,telefone,,14.514.714/0001-67
10/01/2024,218849,consumidor_final,agua_500ml,Minalba,21,2.5,telefone,boleto,
13/01/2024,218850,comercio,gas_p45,Copagaz,16,380.0,balcao,pix,
2024-01-07,218851,comercio,gas_p45,Copagaz,39,"R$ 380,0",whatsapp,credito,
06-01-2024,218852,consumidor_final,gas_p45,Copagaz,48,380.0,telefone,boleto,
2024-01-08,218853,comercio,gas_p13,Ultragaz,41,110.0,whatsapp,pix,95.417.236/0001-69
2024-01-15,218854,comercio,agua_500ml,Minalba,17,2.5,whatsapp,credito,59.575.748/0001-68
12-01-2024,218855,comercio,gas_p45,Copagaz,47,380.0,comercial,dinheiro,73.299.217/0001-74
2024-01-08,218856,comercio,agua_500ml,Crystal,45,2.5,whatsapp,pix,38.484.842/0001-94
Jan-15-24,218857,comercio,gas_p13,Ultragaz,48,110.0,whatsapp,pix,21.578.886/0001-66
2024-01-08,218858,comercio,agua_500ml,Minalba,-5,2.5,comercial,boleto,60.983.130/0001-30
Jan-21-24,218859,comercio,agua_500ml,Crystal,-5,"2,5",telefone,credito,25.626.138/0001-74
Jan-25-24,218860,comercio,galao_25l,Lindoya,-5,"R$ 26,0",balcao,boleto,40.308.365/0001-25
2024-01-13,218861,consumidor_final,galao_25l,Lindoya,41,"26,0",comercial,credito,
03/01/2024,218862,comercio,gas_p13,Liquigás,40,110.0,comercial,debito,81.581.240/0001-55
31/01/2024,218863,comercio,agua_500ml,Minalba,7,2.5,comercial,credito,39.751.900/0001-85
Jan-13-24,218864,consumidor_final,gas_p45,Fogás,13,380.0,telefone,debito,
28-01-2024,218865,comercio,gas_p45,Fogás,40,380.0,telefone,credito,64.926.741/0001-41
2024-01-20,218866,comercio,agua_500ml,Crystal,3,2.5,whatsapp,boleto,55.422.238/0001-44
2024-01-24,218867,comercio,galao_25l,Lindoya,11,26.0,telefone,dinheiro,80.449.353/0001-43
Jan-08-24,218868,consumidor_final,gas_p45,Fogás,22,380.0,balcao,,
15/01/2024,218869,consumidor_final,galao_25l,Lindoya,39,26.0,comercial,credito,
07-01-2024,218870,comercio,galao_25l,Lindoya,41,"26,0",comercial,credito,97.308.640/0001-19
Jan-20-24,218871,comercio,galao_25l,Bonafont,7,"R$ 26,0",comercial,boleto,
Jan-06-24,218872,comercio,gas_p13,Ultragaz,30,110.0,balcao,dinheiro,63.630.312/0001-32
2024-01-07,218873,comercio,galao_25l,Bonafont,43,"26,0",comercial,credito,62.390.904/0001-62
16-01-2024,218874,comercio,gas_p45,Fogás,11,380.0,whatsapp,boleto,17.898.860/0001-18
28-01-2024,218875,comercio,gas_p45,Fogás,32,380.0,whatsapp,pix,99.785.218/0001-67
Jan-26-24,,consumidor_final,gas_p13,Ultragaz,19,110.0,whatsapp,dinheiro,
20-01-2024,218877,comercio,gas_p13,Ultragaz,1,"110,0",comercial,credito,59.835.113/0001-90
06/01/2024,218878,comercio,gas_p45,Fogás,35,"380,0",telefone,boleto,45.453.964/0001-96
2024-01-10,218879,consumidor_final,agua_500ml,Minalba,44,2.5,telefone,dinheiro,
16/01/2024,218880,comercio,agua_500ml,Minalba,33,2.5,comercial,pix,53.753.416/0001-29
2024-01-16,218881,comercio,galao_25l,Lindoya,29,26.0,whatsapp,debito,64.979.150/0001-51
21/01/2024,218882,comercio,galao_25l,Lindoya,-5,26.0,comercial,dinheiro,12.965.596/0001-60
Jan-07-24,218883,comercio,gas_p45,Fogás,32,380.0,telefone,dinheiro,93.659.577/0001-10
Jan-23-24,218884,comercio,galao_25l,Bonafont,34,26.0,whatsapp,dinheiro,59.254.632/0001-61
27-01-2024,218885,comercio,agua_500ml,Minalba,14,"R$ 2,5",comercial,credito,38.827.812/0001-98
2024-01-10,218886,consumidor_final,galao_25l,Bonafont,42,26.0,whatsapp,boleto,
2024-01-09,218887,comercio,agua_500ml,Minalba,48,"R$ 2,5",telefone,dinheiro,16.694.788/0001-39
06/01/2024,218888,comercio,agua_500ml,Crystal,32,2.5,whatsapp,dinheiro,
10/01/2024,218889,comercio,agua_500ml,Minalba,29,"R$ 2,5",balcao,pix,99.549.508/0001-48
Jan-07-24,218890,consumidor_final,gas_p45,Copagaz,16,380.0,balcao,dinheiro,
2024-01-25,218891,comercio,agua_500ml,Minalba,41,"R$ 2,5",balcao,boleto,19.607.666/0001-49
Jan-25-24,218892,consumidor_final,gas_p45,Copagaz,33,380.0,balcao,boleto,
22/01/2024,218893,comercio,galao_25l,Bonafont,36,26.0,whatsapp,dinheiro,33.857.802/0001-75
19-01-2024,218894,comercio,galao_25l,Bonafont,41,26.0,balcao,credito,35.350.437/0001-77
26-01-2024,218895,consumidor_final,gas_p45,Copagaz,47,"380,0",comercial,dinheiro,
07-01-2024,218896,consumidor_final,gas_p45,Fogás,29,380.0,balcao,pix,
2024-01-14,218897,comercio,gas_p45,Copagaz,19,380.0,telefone,boleto,11.997.688/0001-47
2024-01-07,,comercio,agua_500ml,Crystal,8,2.5,comercial,,15.530.898/0001-53
13/01/2024,218899,comercio,galao_25l,Bonafont,29,26.0,whatsapp,dinheiro,91.798.167/0001-54
28-01-2024,,comercio,gas_p45,Copagaz,14,380.0,whatsapp,,45.489.821/0001-54
10/01/2024,218901,comercio,gas_p13,Ultragaz,12,110.0,comercial,boleto,19.253.191/0001-25
2024-01-07,218902,comercio,galao_25l,Bonafont,25,26.0,whatsapp,dinheiro,50.997.725/0001-12
2024-01-16,218903,comercio,galao_25l,Lindoya,19,"26,0",whatsapp,debito,74.218.144/0001-87
09/01/2024,218904,comercio,gas_p13,Ultragaz,15,"R$ 110,0",whatsapp,boleto,24.630.188/0001-98
31-01-2024,218905,comercio,gas_p45,Copagaz,5,380.0,whatsapp,boleto,
Jan-23-24,218906,comercio,gas_p45,Copagaz,48,380.0,comercial,credito,65.564.767/0001-68
2024-01-19,218907,comercio,galao_25l,Lindoya,25,26.0,telefone,boleto,66.891.508/0001-65
13/01/2024,218908,comercio,galao_25l,Bonafont,17,"R$ 26,0",whatsapp,credito,20.625.284/0001-20
05/01/2024,218909,comercio,gas_p13,Ultragaz,25,110.0,telefone,,98.856.406/0001-46
Jan-31-24,218910,consumidor_final,agua_500ml,Minalba,48,2.5,comercial,pix,
05/01/2024,218911,comercio,agua_500ml,Minalba,33,2.5,comercial,boleto,91.295.667/0001-22
04-01-2024,218912,consumidor_final,galao_25l,Bonafont,8,26.0,comercial,credito,
02/01/2024,218913,comercio,gas_p13,Ultragaz,2,110.0,balcao,boleto,71.819.820/0001-82
2024-01-17,218914,comercio,gas_p13,Ultragaz,36,110.0,telefone,debito,32.524.688/0001-40
28/01/2024,218915,comercio,gas_p13,Ultragaz,6,110.0,balcao,dinheiro,88.124.500/0001-36
2024-01-04,218916,comercio,agua_500ml,Crystal,45,2.5,whatsapp,debito,34.971.137/0001-66
2024-01-26,218917,comercio,gas_p13,Liquigás,45,110.0,telefone,credito,35.900.245/0001-41
2024-01-23,218918,comercio,agua_500ml,Crystal,42,2.5,balcao,dinheiro,34.635.985/0001-26
2024-01-23,218919,comercio,agua_500ml,Crystal,30,2.5,whatsapp,credito,16.491.227/0001-53
2024-01-11,218920,comercio,galao_25l,Lindoya,20,26.0,telefone,debito,18.768.492/0001-61
08/01/2024,218921,comercio,agua_500ml,Minalba,6,2.5,balcao,dinheiro,40.513.737/0001-17
28-01-2024,218922,comercio,gas_p45,Copagaz,6,380.0,telefone,credito,28.964.702/0001-73
23-01-2024,218923,consumidor_final,galao_25l,Bonafont,35,26.0,balcao,debito,
Jan-09-24,218924,consumidor_final,galao_25l,Lindoya,37,26.0,whatsapp,,
2024-01-26,218925,comercio,agua_500ml,Minalba,40,2.5,telefone,boleto,11.276.117/0001-19
30-01-2024,218926,comercio,gas_p13,Liquigás,45,110.0,balcao,,35.145.415/0001-54
14-01-2024,218927,consumidor_final,gas_p13,Liquigás,24,"110,0",telefone,boleto,
28-01-2024,218928,comercio,gas_p45,Copagaz,33,380.0,whatsapp,debito,34.698.389/0001-18
31/01/2024,218929,comercio,gas_p45,Copagaz,10,380.0,whatsapp,credito,10.417.207/0001-18
2024-01-30,218930,comercio,gas_p45,Copagaz,45,380.0,balcao,pix,57.850.111/0001-64
31/01/2024,218931,comercio,galao_25l,Lindoya,14,"26,0",whatsapp,boleto,32.864.991/0001-46
23-01-2024,218932,comercio,galao_25l,Lindoya,18,26.0,balcao,pix,67.571.650/0001-38
Jan-13-24,218933,comercio,galao_25l,Lindoya,38,26.0,balcao,boleto,
2024-01-21,218934,comercio,gas_p45,Fogás,7,380.0,balcao,pix,86.986.638/0001-87
Jan-06-24,218935,comercio,agua_500ml,Crystal,-5,2.5,comercial,debito,62.738.580/0001-33
16/01/2024,218936,comercio,galao_25l,Lindoya,8,26.0,telefone,pix,46.100.175/0001-48
04/01/2024,218937,comercio,gas_p45,Copagaz,21,380.0,balcao,boleto,22.166.491/0001-54
2024-01-27,218938,comercio,galao_25l,Bonafont,44,26.0,telefone,pix,64.849.428/0001-44
2024-01-06,218939,comercio,gas_p13,Ultragaz,-5,110.0,whatsapp,debito,57.455.107/0001-69
29-01-2024,218940,comercio,gas_p45,Copagaz,18,380.0,whatsapp,,21.329.459/0001-71
2024-01-28,218941,comercio,agua_500ml,Minalba,29,2.5,balcao,credito,89.383.235/0001-81
11/01/2024,218942,consumidor_final,gas_p13,Liquigás,38,110.0,telefone,dinheiro,
11-01-2024,218943,comercio,agua_500ml,Crystal,24,2.5,whatsapp,,76.425.452/0001-52
02-01-2024,218944,comercio,agua_500ml,Crystal,25,"R$ 2,5",balcao,debito,47.761.918/0001-54
Jan-22-24,218945,comercio,agua_500ml,Crystal,19,2.5,comercial,debito,78.281.254/0001-33
2024-01-12,218946,consumidor_final,galao_25l,Bonafont,28,26.0,comercial,dinheiro,
19-01-2024,218947,comercio,gas_p45,Copagaz,22,"R$ 380,0",telefone,credito,85.139.892/0001-10
27-01-2024,218948,comercio,agua_500ml,Minalba,1,2.5,balcao,pix,18.572.429/0001-23
10/01/2024,218949,comercio,agua_500ml,Minalba,21,2.5,comercial,pix,30.440.704/0001-29
28/01/2024,218950,consumidor_final,galao_25l,Lindoya,3,26.0,whatsapp,boleto,
2024-01-07,218951,comercio,gas_p13,Ultragaz,48,110.0,whatsapp,credito,35.794.940/0001-27
2024-01-06,218952,comercio,gas_p45,Fogás,-5,380.0,whatsapp,dinheiro,80.858.716/0001-88
2024-01-23,218953,consumidor_final,gas_p13,Liquigás,25,"R$ 110,0",whatsapp,credito,
17-01-2024,218954,comercio,agua_500ml,Crystal,22,2.5,whatsapp,dinheiro,83.386.986/0001-94
03-01-2024,218955,comercio,agua_500ml,Minalba,39,2.5,comercial,debito,32.998.976/0001-11
14-01-2024,218956,comercio,gas_p13,Liquigás,20,110.0,balcao,pix,
2024-01-20,218957,comercio,galao_25l,Bonafont,44,26.0,comercial,pix,89.970.981/0001-63
Jan-19-24,218958,comercio,gas_p45,Fogás,42,"R$ 380,0",comercial,pix,32.848.270/0001-44
Jan-18-24,218959,comercio,agua_500ml,Minalba,9,2.5,telefone,dinheiro,18.122.104/0001-94
Jan-18-24,218960,consumidor_final,gas_p13,Ultragaz,16,110.0,whatsapp,credito,
09-01-2024,218961,comercio,agua_500ml,Crystal,31,2.5,comercial,pix,64.158.531/0001-20
22-01-2024,218962,comercio,galao_25l,Lindoya,41,26.0,balcao,dinheiro,35.691.399/0001-77
18-01-2024,218963,consumidor_final,agua_500ml,Minalba,12,2.5,comercial,credito,
Jan-04-24,218964,comercio,galao_25l,Bonafont,16,26.0,comercial,pix,65.573.540/0001-64
2024-01-25,218965,comercio,gas_p13,Ultragaz,28,110.0,balcao,boleto,69.371.151/0001-23
02-01-2024,218966,consumidor_final,gas_p45,Copagaz,18,380.0,balcao,credito,
04/01/2024,218967,comercio,agua_500ml,Crystal,-5,2.5,comercial,pix,67.762.465/0001-12
31/01/2024,218968,comercio,gas_p13,Liquigás,27,110.0,comercial,dinheiro,23.186.938/0001-16
23/01/2024,,consumidor_final,agua_500ml,Crystal,25,2.5,balcao,boleto,
2024-01-30,218970,consumidor_final,agua_500ml,Crystal,5,2.5,comercial,dinheiro,
2024-01-29,218971,consumidor_final,gas_p45,Fogás,33,380.0,telefone,boleto,
31-01-2024,218972,comercio,agua_500ml,Minalba,19,2.5,whatsapp,dinheiro,63.441.615/0001-11
05-01-2024,218973,comercio,galao_25l,Lindoya,23,26.0,whatsapp,dinheiro,47.706.828/0001-61
26-01-2024,218974,consumidor_final,gas_p13,Liquigás,36,"R$ 110,0",telefone,credito,
14/01/2024,218975,comercio,agua_500ml,Crystal,39,2.5,whatsapp,boleto,42.403.547/0001-63
2024-01-25,218976,consumidor_final,agua_500ml,Crystal,4,2.5,comercial,dinheiro,
12-01-2024,218977,comercio,galao_25l,Lindoya,4,26.0,balcao,pix,79.737.889/0001-51
2024-01-14,218978,comercio,gas_p13,Ultragaz,10,110.0,comercial,dinheiro,15.411.467/0001-14
23/01/2024,218979,comercio,agua_500ml,Minalba,16,2.5,comercial,boleto,46.304.512/0001-34
2024-01-25,218980,comercio,galao_25l,Bonafont,45,26.0,whatsapp,pix,72.942.408/0001-10
29-01-2024,218981,comercio,agua_500ml,Minalba,47,2.5,comercial,,42.577.398/0001-27
28/01/2024,218982,comercio,galao_25l,Bonafont,31,26.0,telefone,credito,41.984.217/0001-98
Jan-01-24,218983,comercio,gas_p45,Fogás,7,380.0,comercial,pix,26.627.652/0001-10
12-01-2024,218984,comercio,gas_p45,Fogás,1,380.0,telefone,dinheiro,62.183.120/0001-90
12/01/2024,218985,comercio,agua_500ml,Crystal,32,2.5,comercial,boleto,17.450.794/0001-72
04/01/2024,218986,comercio,gas_p13,Liquigás,43,110.0,whatsapp,dinheiro,36.267.485/0001-17
Jan-23-24,218987,comercio,gas_p13,Ultragaz,34,110.0,telefone,boleto,54.167.406/0001-33
2024-01-06,218988,comercio,gas_p45,Fogás,1,380.0,telefone,boleto,13.520.764/0001-10
21-01-2024,218989,comercio,gas_p45,Fogás,39,380.0,whatsapp,dinheiro,83.227.928/0001-49
Jan-26-24,218990,comercio,galao_25l,Lindoya,16,26.0,whatsapp,pix,79.967.371/0001-81
23/01/2024,218991,comercio,gas_p45,Fogás,40,380.0,telefone,,89.244.752/0001-55
20/01/2024,218992,comercio,gas_p13,Ultragaz,3,110.0,balcao,,14.287.986/0001-70
Jan-27-24,218993,consumidor_final,galao_25l,Bonafont,20,26.0,comercial,debito,
Jan-15-24,218994,comercio,galao_25l,Lindoya,48,26.0,whatsapp,boleto,32.833.618/0001-48
08/01/2024,218995,consumidor_final,galao_25l,Lindoya,49,26.0,balcao,dinheiro,
06/01/2024,218996,comercio,agua_500ml,Crystal,22,2.5,telefone,debito,71.354.397/0001-10
Jan-22-24,218997,comercio,agua_500ml,Crystal,4,2.5,comercial,debito,
25-01-2024,218998,comercio,gas_p13,Liquigás,43,110.0,telefone,pix,12.922.528/0001-73
Jan-17-24,218999,comercio,gas_p45,Copagaz,11,380.0,balcao,boleto,86.470.170/0001-73
2024-01-20,219000,comercio,gas_p45,Copagaz,10,380.0,balcao,debito,42.140.774/0001-48
30/01/2024,219001,comercio,gas_p13,Liquigás,45,110.0,balcao,pix,85.564.137/0001-51
08/01/2024,219002,consumidor_final,gas_p13,Ultragaz,44,110.0,telefone,credito,
05/01/2024,219003,comercio,agua_500ml,Crystal,-5,2.5,telefone,credito,70.232.227/0001-80
30-01-2024,219004,consumidor_final,gas_p45,Copagaz,19,380.0,comercial,dinheiro,
Jan-16-24,219005,comercio,galao_25l,Lindoya,46,26.0,telefone,pix,67.694.693/0001-35
Jan-02-24,219006,comercio,galao_25l,Bonafont,11,26.0,balcao,pix,30.963.865/0001-74
21-01-2024,219007,comercio,gas_p45,Copagaz,19,380.0,balcao,boleto,51.613.759/0001-89
Jan-23-24,219008,comercio,gas_p45,Fogás,18,380.0,whatsapp,debito,67.866.339/0001-56
24/01/2024,219009,consumidor_final,galao_25l,Lindoya,33,"R$ 26,0",whatsapp,pix,
2024-01-23,219010,consumidor_final,gas_p13,Liquigás,25,110.0,telefone,dinheiro,
Jan-23-24,219011,comercio,agua_500ml,Crystal,-5,"R$ 2,5",comercial,debito,31.122.777/0001-19
Jan-06-24,219012,comercio,gas_p13,Ultragaz,33,110.0,whatsapp,debito,35.996.159/0001-57
13/01/2024,219013,comercio,gas_p13,Liquigás,28,"R$ 110,0",balcao,debito,93.923.623/0001-20
2024-01-30,219014,comercio,gas_p13,Ultragaz,-5,"R$ 110,0",comercial,dinheiro,91.668.269/0001-34
Jan-08-24,219015,consumidor_final,agua_500ml,Minalba,39,2.5,comercial,boleto,
Jan-14-24,219016,comercio,galao_25l,Bonafont,42,26.0,telefone,debito,92.395.902/0001-63
Jan-29-24,219017,comercio,gas_p13,Liquigás,32,110.0,comercial,dinheiro,56.840.684/0001-55
09-01-2024,219018,comercio,gas_p13,Ultragaz,26,110.0,telefone,dinheiro,95.320.499/0001-23
25-01-2024,219019,comercio,galao_25l,Lindoya,22,26.0,whatsapp,debito,84.443.228/0001-90
Jan-11-24,219020,comercio,galao_25l,Lindoya,37,26.0,comercial,debito,
08/01/2024,219021,comercio,galao_25l,Bonafont,47,26.0,telefone,boleto,98.406.221/0001-50
24-01-2024,219022,comercio,agua_500ml,Minalba,49,"R$ 2,5",balcao,boleto,15.763.466/0001-58
Jan-05-24,219023,comercio,galao_25l,Bonafont,45,26.0,balcao,debito,96.928.680/0001-43
Jan-21-24,219024,comercio,gas_p45,Fogás,36,380.0,whatsapp,pix,31.192.169/0001-17
